Country,Year,Life Expectancy,Population,Type,"Male Population, as of 1 July (thousands)","Female Population, as of 1 July (thousands)",Male Life Expectancy at Birth (years),Female Life Expectancy at Birth (years),countrycode,Region,GDP per Capita,pop,Measure,Unit of Measure,Health Expenditure,country code,adjusted savings: education expenditure (current us$),current health expenditure (% of gdp),domestic credit to private sector (% of gdp),gdp (constant 2015 us$),labor force with advanced education (% of total working-age population with advanced education),labor force with intermediate education (% of total working-age population with intermediate education),labor force with basic education (% of total working-age population with basic education),market capitalization of listed domestic companies (% of gdp),military expenditure (% of gdp),out-of-pocket expenditure (% of current health expenditure),research and development expenditure (% of gdp),"stocks traded, total value (% of gdp)",Alcohol use disorders,Cardiovascular diseases,Diabetes mellitus,Liver cancer due to alcohol use,Motor vehicle road injuries,Opioid use disorders,Police conflict and executions,Road injuries,Self-harm,"Tracheal, bronchus, and lung cancer"
Spain,1993.0,77.7,39421,Country/Area,19300.0,20120.0,74.1,81.3,ESP,Western Europe,20057.0,39599.0,Expenditure,Percentage of GDP,6.948,ESP,20834133350.7648,,,755231709959.596,78.487,55.778,44.652,22.60013641025748,2.0118717370405,,,8.644407945321781,359.88688650105485,123852.75741504804,9773.350966107037,869.2210208781985,4503.606880005127,699.732156906093,0.7919888489217787,7641.741672748323,3329.351856458119,17800.120387368454
Spain,1994.0,78.1,39624,Country/Area,19402.0,20222.0,74.5,81.7,ESP,Western Europe,20674.0,39670.0,Expenditure,Percentage of GDP,6.874,ESP,22335187488.5107,,,773230356774.81,79.361,55.325,44.63,29.211280617056666,2.00133740218861,,,13.059230993740725,367.2883831894984,123397.5982005654,9892.282146807836,903.8784644890336,4257.799413948897,728.8049662205334,0.9262763243131754,7086.3045618959595,3424.520281300183,18114.80246451448
Spain,1995.0,78.2,39815,Country/Area,19496.0,20319.0,74.6,81.8,ESP,Western Europe,21522.0,39728.0,Expenditure,Percentage of GDP,7.029,ESP,25601980800.6405,,,794552137824.6089,79.301,55.152,43.957,31.00679027286859,1.91702239465122,,,10.7274035680478,366.3359348214029,124197.02339568998,10017.299741609086,962.1579419699964,4320.103278998722,758.7403648491869,0.910125469481418,7027.986434510874,3477.9824549200393,18891.357112200676
Spain,1996.0,78.3,39996,Country/Area,19586.0,20411.0,74.7,82.0,ESP,Western Europe,22185.0,39893.0,Expenditure,Percentage of GDP,7.052,ESP,27241712393.2747,,,815691686929.687,79.429,55.132,43.62,37.50891359926248,1.81443901615473,,0.78753000497818,16.115802045572085,375.7237285060852,125447.1770789086,10011.94337445216,1000.0832705485248,4288.188352028337,770.8821154473101,0.8609071320808485,6896.533657445307,3577.3399385566345,18934.15533220359
Spain,1997.0,78.9,40180,Country/Area,19676.0,20504.0,75.3,82.4,ESP,Western Europe,23114.0,40059.0,Expenditure,Percentage of GDP,6.936,ESP,25814645443.7018,,,845892627812.4995,79.792,55.876,43.64,49.21100056233005,1.72281567944182,,0.777809977531433,32.22288652487733,361.748873706227,124817.24591141718,9954.681894063922,1016.6339760796496,4252.765694409508,744.7696323867649,0.8230972242138589,6850.520818729512,3566.875694436721,18860.45356325397
Spain,1998.0,78.9,40362,Country/Area,19767.0,20595.0,75.4,82.4,ESP,Western Europe,24285.0,40223.0,Expenditure,Percentage of GDP,6.892,ESP,25063768447.4886,,,883053543058.2026,80.425,56.287,44.6,64.94719078405664,1.75731994886122,,0.848039984703064,60.74385640880372,376.8807384762534,127300.69891173668,10202.881886263423,1068.7841524142998,4290.585452085579,710.1242167126438,0.7413705621634913,6953.937414335814,3498.3929535135253,19258.251054003256
Spain,1999.0,78.9,40542,Country/Area,19857.0,20686.0,75.5,82.4,ESP,Western Europe,25550.0,40378.0,Expenditure,Percentage of GDP,6.906,ESP,24599398496.1048,,,922707533769.1404,80.304,58.776,44.2,67.86816046634486,1.75523458900652,,0.838540017604828,161.5750878280159,418.612102605275,129893.80132408088,10083.8093413695,1179.632281446444,4131.957487596794,675.7256537123113,0.6662004167725358,6931.164922467464,3497.5169945200532,19867.23996349701
Spain,2000.0,79.4,40742,Country/Area,19956.0,20786.0,76.0,82.8,ESP,Western Europe,26995.0,40563.0,Expenditure,Percentage of GDP,6.799,ESP,22872242337.3789,6.7992177,,971112252648.4373,80.583,61.562,44.614,84.2664161769829,1.72551798839458,24.09423256,0.882759988307953,264.647491630265,411.8878790603064,126038.82364466896,9813.778212115449,1221.4748058061778,3919.951216647981,646.9130683951064,0.5120868274864676,6702.379124264386,3543.4655637431474,20046.780011326628
Spain,2001.0,79.7,40966,Country/Area,20068.0,20899.0,76.3,83.2,ESP,Western Europe,28154.0,40775.0,Expenditure,Percentage of GDP,6.769,ESP,23713086195.4822,6.76895761,94.9347007296268,1009306124395.312,79.61,60.904,43.436,74.57483205101654,1.6295840329361402,24.61827469,0.888329982757568,237.39089087461628,428.2283898435385,124829.35334054854,9965.788192802042,1273.3610904083032,3698.5517131522633,627.9831513482259,0.3601127381444341,6427.075681760411,3493.213496304147,20569.30066258943
Spain,2002.0,79.8,41478,Country/Area,20338.0,21140.0,76.4,83.2,ESP,Western Europe,28753.0,41433.0,Expenditure,Percentage of GDP,6.801,ESP,26767838485.2821,6.80052757,99.3183945699476,1036869753137.109,81.066,63.925,44.264,65.12240306446988,1.45597370162444,24.3678894,0.959710001945496,63.992048986832295,412.124222034359,125913.15942475626,10186.642582886783,1319.4826623964575,3558.6565047229274,618.6914603812291,0.3973453178556612,6194.771949980175,3584.259227892209,20874.378415973977
Spain,2003.0,79.8,42230,Country/Area,20741.0,21489.0,76.4,83.1,ESP,Western Europe,29372.0,42205.0,Expenditure,Percentage of GDP,7.563,ESP,34021661807.1515,7.56327057,106.599432108553,1067788548860.156,81.669,65.909,45.16,80.02756515673364,1.42254439300681,22.45716858,1.02373003959656,68.13505407051237,418.1612505661899,127983.56765906196,10520.533795906522,1333.1977905754352,3447.0779906787234,622.2055357945611,0.3200778680228031,6016.084211787504,3675.414645923523,21482.09503504964
Spain,2004.0,80.3,42960,Country/Area,21136.0,21823.0,77.0,83.7,ESP,Western Europe,30088.0,42869.0,Expenditure,Percentage of GDP,7.65,ESP,40457172525.6129,7.65842772,116.012226608815,1101132739762.109,82.737,67.043,45.181,87.99100942606441,1.43022117967926,22.15861702,1.04088997840881,80.53307137437369,426.026646918122,125212.96365116288,10522.054953899742,1352.6258971598045,3131.785979110594,618.5366433823845,0.3603365399694788,5558.396740651263,3696.278446098637,21947.61514837646
Spain,2005.0,80.3,43685,Country/Area,21532.0,22153.0,77.0,83.6,ESP,Western Europe,30886.0,43672.0,Expenditure,Percentage of GDP,7.74,ESP,43463443951.2355,7.73191786,135.98333759275,1141347034482.812,82.288,68.98,45.39,83.20163172755905,1.38717775355122,21.76440811,1.09956002235413,85.06759556164187,422.3587702197232,124911.50708883052,10625.50327827626,1341.2721997103831,2842.156250088996,616.4209960252421,0.3473198976414541,5194.80504398382,3633.972458352302,21838.364993916788
Spain,2006.0,81.0,44423,Country/Area,21922.0,22500.0,77.7,84.2,ESP,Western Europe,31907.0,44370.0,Expenditure,Percentage of GDP,7.829,ESP,47009373855.5717,7.82905865,156.760106114325,1188172916518.7495,82.576,70.026,46.687,104.9600422777066,1.37000746147478,21.02472687,1.17701995372772,118.89123891371634,417.60549111333273,122244.13204733704,10374.109362848934,1322.3136440204248,2566.748769627664,599.5782516594523,0.2830980857060863,4785.782053345096,3538.0043068151913,22305.542506150872
Spain,2007.0,81.0,45246,Country/Area,22357.0,22889.0,77.8,84.2,ESP,Western Europe,32735.0,45246.0,Expenditure,Percentage of GDP,7.919,ESP,55356514787.8427,7.9186573,167.94797771164,1231003442635.5464,82.98,70.963,47.043,122.1052123409298,1.3631063122769098,20.733078,1.24053001403809,154.5720361139546,401.26928998305976,122280.582945869,10509.105436346636,1297.1207309691845,2288.478669951498,603.0065440533158,0.1898322536942996,4390.622631359611,3545.9517111790465,22763.200365827608
Spain,2008.0,81.3,45967,Country/Area,22736.0,23231.0,78.2,84.3,ESP,Western Europe,32844.0,45993.0,Expenditure,Percentage of GDP,8.382,ESP,65049133229.7084,8.38225937,171.187905629445,1241923268505.0774,82.418,71.741,48.26,58.114682615735646,1.3676204845066602,20.64076424,1.32500004768372,105.83729134354836,391.35218318745626,121562.81015074185,10534.590292314297,1275.0579963751156,1947.426137789712,609.0949211140733,0.1770990225459902,3786.437978912099,3658.476061787532,23154.629587383428
Spain,2009.0,81.6,46368,Country/Area,22930.0,23438.0,78.6,84.6,ESP,Western Europe,31670.0,46378.0,Expenditure,Percentage of GDP,9.108,ESP,64953476989.0119,9.10764122,173.976899402706,1195188366526.1711,82.228,71.682,48.465,96.182803401811,1.35835383696039,19.01673698,1.36363995075226,85.68760516442157,389.72828967306367,119135.33270873126,10229.326061933392,1273.3697107402993,1670.331794271106,590.5447349481077,0.1439638990463525,3276.0391267242007,3640.6805071851695,23429.752841062756
Spain,2010.0,82.0,46573,Country/Area,23012.0,23561.0,79.0,85.0,ESP,Western Europe,31786.0,46573.0,Expenditure,Percentage of GDP,9.119,ESP,61800943792.8751,9.11891174,172.033608369092,1197135561649.218,82.547,72.07,48.143,82.3864864978981,1.3873781239833,20.29029274,1.35995995998383,96.63620814572164,399.7096362089088,117379.63037356036,9832.716882841936,1307.3664695643306,1501.538849320614,573.1262602842163,0.1248053886819976,2938.6655089846654,3535.891230619833,23139.70636018339
Spain,2011.0,82.2,46729,Country/Area,23068.0,23661.0,79.2,85.1,ESP,Western Europe,31600.0,46746.0,Expenditure,Percentage of GDP,9.168,ESP,64728841670.7541,9.1679697,167.80072252936,1187386271879.296,81.88,70.832,47.872,69.62789505355391,1.33187655521014,20.3919754,1.33341002464294,76.15211030561575,403.94435452630233,117061.92258051298,9779.440763739454,1340.7070177211956,1345.9110687100988,568.3567607146823,0.1399928192616557,2689.381993876646,3570.5605909552755,23600.247716740047
Spain,2012.0,82.2,46756,Country/Area,23051.0,23705.0,79.3,85.1,ESP,Western Europe,30645.0,46777.0,Expenditure,Percentage of GDP,9.156,ESP,53880358548.47,9.15415382,158.176381819875,1152252436684.765,81.849,70.242,47.922,75.1151458845547,1.42363040003724,21.80739594,1.29876005649567,65.24874564945866,405.03641288600176,117690.27451206376,9562.53234743168,1362.3802550829744,1203.6148214463767,574.3353225863027,0.1794669348856408,2431.2052129889225,3788.9657908536087,23968.439695649955
Spain,2013.0,82.7,46603,Country/Area,22941.0,23663.0,79.9,85.5,ESP,Western Europe,30327.0,46603.0,Expenditure,Percentage of GDP,9.066,ESP,55533586355.9034,9.06397724,146.470039003524,1136082395816.796,82.273,69.674,47.103,82.36779918991256,1.27236040392798,22.77473259,1.27481997013092,67.49611039119607,391.7578320241114,115691.69453150922,9102.473640985832,1362.625505940525,1100.416002241351,570.4021135412585,0.3171183914362069,2262.505694083921,3964.566323504296,24070.70118690107
Spain,2014.0,82.9,46465,Country/Area,22845.0,23619.0,80.1,85.6,ESP,Western Europe,30842.0,46465.0,Expenditure,Percentage of GDP,9.087,ESP,55914645924.5444,9.08488464,130.15335926121,1151939554049.6086,81.024,69.018,51.472,72.37926409296944,1.25391242368837,23.13479424,1.24159002304077,72.29236205534323,388.6942177113381,116350.21367804006,9127.506356919695,1366.119817401009,1167.075723283651,577.7181926064417,0.5165727543965698,2249.548711662757,3968.472633750577,24171.29661136428
Spain,2015.0,82.6,46431,Country/Area,22811.0,23620.0,79.9,85.4,ESP,Western Europe,32057.0,46420.0,Expenditure,Percentage of GDP,9.124,ESP,48531470159.4287,9.12207508,119.205967579761,1196156971279.6868,80.905,68.513,50.943,65.81011597147126,1.2702320395662,22.29722214,1.22178995609283,81.79498623439702,391.78022375216426,120227.7140238686,9278.873242776895,1380.0777505858578,1104.0343425011888,593.1213345555498,0.5565524618126296,2258.4495817042384,3832.757176892419,24272.66576824512
Spain,2016.0,83.0,46473,Country/Area,22816.0,23657.0,80.2,85.8,ESP,Western Europe,33003.0,46460.0,Expenditure,Percentage of GDP,8.949,ESP,49774679701.8938,8.94727325,111.752391378475,1232493518447.6555,81.107,68.727,49.575,57.11551941258253,1.1371359092622202,21.95977974,1.18985998630524,52.39288214011808,381.4955027092235,119375.13505352818,9218.758274640664,1391.057817656608,1077.1360932347886,603.4016570162767,0.4257049434863527,2253.074806607658,3758.0897441110496,24591.52406135205
Spain,2017.0,83.0,46584,Country/Area,22854.0,23730.0,80.3,85.7,ESP,Western Europe,33924.0,46543.0,Expenditure,Percentage of GDP,8.947,ESP,52428515140.8689,8.94491291,105.838319747577,1269169576560.1555,79.891,66.614,49.035,67.68252355911487,1.23002910987775,22.24563599,1.20976996421814,55.91872159099754,372.3698950850516,120111.12784867897,9416.171163900482,1437.8187705191845,1107.757296157126,610.2621989630417,0.752406942920467,2276.731765904294,3802.969021357901,24674.273294816965
Spain,2018.0,83.1,46792,Country/Area,22943.0,23849.0,80.4,85.8,ESP,Western Europe,34554.0,46739.0,Expenditure,Percentage of GDP,8.999,ESP,56418111387.3811,8.99686718,99.5208741223017,1298163367417.968,80.124,65.8,48.201,50.903115134658215,1.25433377164601,22.24442673,1.24151003360748,43.86929583266275,373.18209120951735,120789.09390768212,9527.7802191644,1471.4871616173475,1107.8028451744808,618.7235166670202,0.7115471841645936,2259.376259864768,3806.420636714617,24682.40318852487
Spain,2019.0,83.5,47131,Country/Area,23103.0,24028.0,80.8,86.2,ESP,Western Europe,34957.0,47116.0,Expenditure,Percentage of GDP,9.135,ESP,55909182919.8564,9.1456852,95.0329703503697,1323918490148.046,79.405,66.127,47.466,57.18097771504853,1.23270491757212,21.83183861,1.25024998188019,35.87299688905192,368.32912460999626,118948.47542967572,9443.97522571456,1470.835860672601,1079.0870954732031,617.5790375366616,0.6525757894322604,2194.6533686445455,3764.5916051741033,24266.340363714
Spain,2020.0,82.3,47364,Country/Area,23213.0,24151.0,79.6,85.0,ESP,Western Europe,30835.0,47366.0,Expenditure,Percentage of GDP,10.732,ESP,51238089508.6872,10.74565983,108.553453499075,1176072568933.593,78.708,62.621,45.256,59.39734866186871,1.3678936018154,19.72846413,1.41039001941681,38.28825733460178,341.4391268372866,119971.86426576294,9547.366888327962,1484.0158823990607,985.343491617204,577.1474936348078,0.5602905191425366,2016.569066523157,3455.205941624675,23346.52099234182
Spain,2021.0,83.0,47487,Country/Area,23272.0,24215.0,80.2,85.8,ESP,Western Europe,32553.0,47342.0,Expenditure,Percentage of GDP,10.309,ESP,57433600464.1377,10.74003887,99.487273887539,1251378537358.9834,78.511,63.099,44.95,53.65397867916338,1.36942532659619,20.99674988,1.42929005622864,27.56150619040972,349.41002655988535,115285.16379028256,9179.894838825016,1508.819676567101,1018.934234710023,594.7684290926176,0.5663383056038186,2071.619897722535,3521.959046952,23453.71407875532
Sweden,1950.0,71.1,7015,Country/Area,3495.0,3519.0,69.8,72.4,SWE,Western Europe,10742.0,7014.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,1951.0,71.4,7068,Country/Area,3523.0,3545.0,70.0,72.7,SWE,Western Europe,11077.0,7070.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,1952.0,71.8,7119,Country/Area,3549.0,3570.0,70.4,73.3,SWE,Western Europe,11152.0,7125.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,1953.0,71.9,7170,Country/Area,3575.0,3595.0,70.4,73.4,SWE,Western Europe,11389.0,7171.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,1954.0,72.4,7218,Country/Area,3600.0,3618.0,70.9,73.9,SWE,Western Europe,11799.0,7213.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,1955.0,72.6,7264,Country/Area,3623.0,3641.0,71.0,74.1,SWE,Western Europe,12060.0,7262.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,1956.0,72.7,7312,Country/Area,3647.0,3665.0,71.0,74.4,SWE,Western Europe,12428.0,7315.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,1957.0,72.5,7358,Country/Area,3670.0,3688.0,70.8,74.3,SWE,Western Europe,12899.0,7364.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,1958.0,73.2,7403,Country/Area,3693.0,3710.0,71.5,74.8,SWE,Western Europe,12884.0,7409.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,1959.0,73.4,7449,Country/Area,3717.0,3733.0,71.6,75.2,SWE,Western Europe,13211.0,7446.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,1960.0,73.0,7493,Country/Area,3739.0,3754.0,71.2,74.9,SWE,Western Europe,13849.0,7480.0,,,,SWE,,,35.5364804121146,124634017377.72375,,,,,3.77697093998143,,,,,,,,,,,,,
Sweden,1961.0,73.5,7536,Country/Area,3761.0,3775.0,71.6,75.4,SWE,Western Europe,14564.0,7520.0,,,,SWE,,,34.6992919241528,131714840855.02908,,,,,3.7206133312956897,,,,,,,,,,,,,
Sweden,1962.0,73.4,7583,Country/Area,3785.0,3798.0,71.4,75.4,SWE,Western Europe,15093.0,7562.0,,,,SWE,,,35.095118699423,137324638115.57803,,,,,3.8634442931593,,,,,,,,,,,,,
Sweden,1963.0,73.5,7633,Country/Area,3810.0,3823.0,71.5,75.6,SWE,Western Europe,15808.0,7604.0,,,,SWE,,,37.356631862534,144641203919.18094,,,,,3.96727724240992,,,,,,,,,,,,,
Sweden,1964.0,73.7,7692,Country/Area,3840.0,3852.0,71.6,75.9,SWE,Western Europe,16761.0,7661.0,,,,SWE,,,36.5932324293689,154507418426.88406,,,,,3.8661977381093102,,,,,,,,,,,,,
Sweden,1965.0,73.9,7756,Country/Area,3873.0,3883.0,71.7,76.1,SWE,Western Europe,17239.0,7734.0,,,,SWE,,,37.2663230972042,160411931147.8809,,,,,3.91263074939103,,,,,,,,,,,,,
Sweden,1966.0,74.1,7820,Country/Area,3905.0,3915.0,71.8,76.5,SWE,Western Europe,17432.0,7808.0,,,,SWE,,,37.2289050439082,163765894851.40463,,,,,3.8580132711709703,,,,,,,,,,,,,
Sweden,1967.0,74.1,7883,Country/Area,3936.0,3946.0,71.9,76.5,SWE,Western Europe,17883.0,7868.0,,,,SWE,,,38.9185049819341,169277253502.80774,,,,,3.61145184983266,,,,,,,,,,,,,
Sweden,1968.0,74.0,7938,Country/Area,3964.0,3974.0,71.7,76.4,SWE,Western Europe,18428.0,7912.0,,,,SWE,,,41.0325902875742,175436415960.8229,,,,,3.4765468776781097,,,,,,,,,,,,,
Sweden,1969.0,74.1,7984,Country/Area,3987.0,3997.0,71.7,76.6,SWE,Western Europe,19215.0,7968.0,,,,SWE,,,39.5840064043601,184224157954.3737,,,,,3.4592807325458304,,,,,,,,,,,,,
Sweden,1970.0,74.7,8028,Country/Area,4008.0,4020.0,72.2,77.2,SWE,Western Europe,20269.0,8043.0,Expenditure,Percentage of GDP,5.428,SWE,2325059089.41729,,36.8689976776754,196150229232.739,,,,,3.35866826147039,,,,,,,,,,,,,
Sweden,1971.0,74.6,8074,Country/Area,4029.0,4045.0,72.0,77.4,SWE,Western Europe,20320.0,8098.0,Expenditure,Percentage of GDP,5.861,SWE,2295485819.07567,,36.8680441387362,198003155009.1491,,,,,3.41003678543619,,,,,,,,,,,,,
Sweden,1972.0,74.7,8118,Country/Area,4049.0,4069.0,72.0,77.5,SWE,Western Europe,20725.0,8122.0,Expenditure,Percentage of GDP,5.961,SWE,2802224658.57551,,37.592987784844,202534930030.7881,,,,,3.4079643498660204,,,,,,,,,,,,,
Sweden,1973.0,74.9,8157,Country/Area,4066.0,4091.0,72.2,77.7,SWE,Western Europe,21509.0,8137.0,Expenditure,Percentage of GDP,5.935,SWE,3464580902.3882,,37.7344511217886,210571477885.0303,,,,,3.27858730550753,,,,,,,,,,,,,
Sweden,1974.0,75.0,8193,Country/Area,4081.0,4112.0,72.2,77.9,SWE,Western Europe,22132.0,8161.0,Expenditure,Percentage of GDP,6.172,SWE,3717274965.53589,,36.9829187349276,217305965722.13528,,,,,3.21539704912016,,,,,,,,,,,,,
Sweden,1975.0,75.0,8224,Country/Area,4093.0,4131.0,72.2,77.9,SWE,Western Europe,22607.0,8193.0,Expenditure,Percentage of GDP,6.453,SWE,4585035672.65546,,35.1659529279374,222853488541.42575,,,,2.654279358195237,3.08160313845438,,,0.131506879533857,,,,,,,,,,
Sweden,1976.0,75.0,8247,Country/Area,4101.0,4146.0,72.2,78.0,SWE,Western Europe,22765.0,8222.0,Expenditure,Percentage of GDP,6.734,SWE,4848601813.63209,,35.1109083382866,225211512171.3915,,,,2.9095229679958075,3.00311290223018,,,0.1409994169128086,,,,,,,,,,
Sweden,1977.0,75.4,8265,Country/Area,4106.0,4159.0,72.4,78.6,SWE,Western Europe,22322.0,8252.0,Expenditure,Percentage of GDP,7.481,SWE,5294999966.52981,,36.6817661145603,221616554115.9688,,,,8.04598423932607,3.10108211536798,,,0.3958981527953056,,,,,,,,,,
Sweden,1978.0,75.5,8281,Country/Area,4111.0,4171.0,72.5,78.7,SWE,Western Europe,22646.0,8276.0,Expenditure,Percentage of GDP,7.529,SWE,6255596048.6887,,36.5002524014714,225498274547.5636,,,,9.789860033113388,3.1477754879379303,,,0.4059655829613678,,,,,,,,,,
Sweden,1979.0,75.5,8296,Country/Area,4114.0,4182.0,72.5,78.7,SWE,Western Europe,23465.0,8294.0,Expenditure,Percentage of GDP,7.42,SWE,7030999503.16066,,37.5172590876389,234157416129.86377,,,,8.652581743884136,3.12335742266503,,,1.6714158368930496,,,,,,,,,,
Sweden,1980.0,75.7,8312,Country/Area,4119.0,4193.0,72.8,78.9,SWE,Western Europe,23809.0,8310.0,Expenditure,Percentage of GDP,7.725,SWE,8405884627.38792,,36.57698873676,238138025327.29083,,,,9.08545435097628,2.92345159602684,,,1.2642507226028925,567.5099068717633,47958.992570224254,1504.79252642307,205.34586391680423,597.5911921187783,22.204723944914473,0.0936534218201607,1017.8194840006068,2130.4470800884633,2625.293251961383
Sweden,1981.0,76.0,8327,Country/Area,4123.0,4203.0,73.1,79.1,SWE,Western Europe,23777.0,8320.0,Expenditure,Percentage of GDP,7.828,SWE,7638607915.62984,,36.7802456600608,239221149500.0548,,,,13.274860395233862,2.9482371468705098,,,2.8295062326792806,598.4128748497529,48495.98714755053,1233.3011409178794,198.44974965117729,556.4369887905057,24.127676178705876,0.1203388908340767,970.8492415669718,2029.5814428817648,2641.061379373448
Sweden,1982.0,76.3,8341,Country/Area,4128.0,4213.0,73.4,79.4,SWE,Western Europe,24002.0,8325.0,Expenditure,Percentage of GDP,7.913,SWE,6703665590.679,,38.0903454565835,242208219499.1034,,,,16.258663507967857,2.85375478407458,,,4.034077199428141,629.8529713267078,48244.32271503077,1229.8895702642294,183.81785839948515,522.4632405789212,25.553387744200165,0.180660556023894,942.673191023495,2059.883599167119,2684.6993288439294
Sweden,1983.0,76.6,8355,Country/Area,4133.0,4222.0,73.6,79.6,SWE,Western Europe,24412.0,8329.0,Expenditure,Percentage of GDP,7.825,SWE,6036019597.76186,,35.9754076545706,246811722726.6391,,,,28.800795395971505,2.7378226181065504,,,9.377194045234292,614.4396127051938,47711.57304548693,1279.4365220564544,169.63017920966897,487.5203482374849,26.15049844844796,0.1682902001337272,925.74382234445,2062.9593090002845,2725.061972471188
Sweden,1984.0,76.8,8371,Country/Area,4139.0,4232.0,73.8,79.9,SWE,Western Europe,25357.0,8337.0,Expenditure,Percentage of GDP,7.636,SWE,6066748135.10964,,35.905561067783,257250711527.9492,,,,23.51076890719717,2.67196132262297,,,7.756496622186326,624.3828325851583,47707.5490655059,1308.333370971989,170.7919562596954,503.6345884725399,26.40487505839766,0.2164014683899252,929.5289366234356,2084.3723112753833,2813.712951534004
Sweden,1985.0,76.7,8390,Country/Area,4147.0,4243.0,73.8,79.7,SWE,Western Europe,25805.0,8350.0,Expenditure,Percentage of GDP,7.249,SWE,6227435906.97239,,34.7673277026231,262808288360.3119,,,,32.68012084997761,2.6730084000738,,,9.46321874421359,604.4638835077811,48351.58273063475,1352.2381159660029,160.70917931595466,548.8336741513302,28.37555299833064,0.3674626835722777,938.2652148689184,2040.1731825167385,2852.35297693088
Sweden,1986.0,77.0,8412,Country/Area,4157.0,4255.0,74.0,80.0,SWE,Western Europe,26309.0,8370.0,Expenditure,Percentage of GDP,7.021,SWE,8256761471.16626,,37.2501150474627,269881308726.53305,,,,42.09694859740073,2.58656825639449,,,11.24532785072849,594.8499236057627,48326.66732165173,1389.9736195489077,143.9274826920756,552.1671288191542,32.31282918271536,0.5498816106299581,947.584755000589,2017.1416222031107,2854.954853271786
Sweden,1987.0,77.1,8438,Country/Area,4169.0,4269.0,74.2,80.1,SWE,Western Europe,27016.0,8398.0,Expenditure,Percentage of GDP,7.098,SWE,9721619667.84433,,39.1456295455604,278932704065.054,,,,38.45547187250464,2.65329051466664,,,10.703479978711432,470.0502236594066,48281.596103003794,1392.3319689119096,141.92222258259255,565.1869168060405,42.39665073523757,0.6447015346748018,961.2326159023736,2034.5305980899675,2923.691416549894
Sweden,1988.0,77.0,8468,Country/Area,4183.0,4285.0,74.1,79.9,SWE,Western Europe,27468.0,8436.0,Expenditure,Percentage of GDP,7.016,SWE,10783923234.4301,,45.8868182667055,286070699812.6521,,,,48.15535601047451,2.58528674880736,,,9.01589440239402,433.49373876786984,48058.55898386983,1453.3883489402365,143.03710351747958,585.3614509117162,51.38423846270081,0.7314324840143527,982.4274179403202,2037.2598859338864,2966.083820582506
Sweden,1989.0,77.7,8505,Country/Area,4201.0,4304.0,74.8,80.6,SWE,Western Europe,27933.0,8493.0,Expenditure,Percentage of GDP,7.074,SWE,10479135067.2416,,50.1958949283595,293665324567.97003,,,,54.709668050566606,2.5088339222614797,,,8.274622333427864,431.7224970989944,46616.55204308971,1473.0394019195148,147.53563330094306,591.0326743795582,56.8146545840506,0.733245607096109,983.5150663464024,1998.150673253524,2947.389830647131
Sweden,1990.0,77.6,8548,Country/Area,4223.0,4326.0,74.8,80.4,SWE,Western Europe,28068.0,8559.0,Expenditure,Percentage of GDP,7.154,SWE,12771237801.5814,,51.0484715476307,295881542676.8081,,,,35.14075893907705,2.5689803154591897,,,5.982596015947336,451.5221388947576,46748.52542219626,1542.0126425298608,153.92904322200786,557.061087870985,64.11963542370552,0.6691331084140346,919.2006482021666,1946.9452091573885,3008.1479258733434
Sweden,1991.0,77.7,8594,Country/Area,4246.0,4349.0,74.9,80.5,SWE,Western Europe,27614.0,8617.0,Expenditure,Percentage of GDP,7.142,SWE,14083245650.1034,,47.3589580164548,292490814556.96313,,,,35.39205840971722,2.45430639025377,,,7.488156770686611,428.1181665826583,46805.08641100338,1581.691314607681,150.3000312744167,538.7286704700134,70.11383029479056,0.5419851823654934,879.0794243330081,1936.5994808055943,3088.8420633603423
Sweden,1992.0,78.1,8640,Country/Area,4269.0,4372.0,75.4,80.8,SWE,Western Europe,27199.0,8668.0,Expenditure,Percentage of GDP,7.422,SWE,13875206778.9072,,47.3660536048259,289102037155.61127,,,,27.461650126373865,2.44419307170226,,,10.006361975788987,381.4830259448533,46473.69715334562,1603.1125979632209,145.00396082090865,525.1985866236391,77.87779617902808,0.3911568895791617,857.0938433507991,1843.4575052115244,3111.60142781217
Sweden,1993.0,78.1,8683,Country/Area,4290.0,4393.0,75.5,80.8,SWE,Western Europe,26559.0,8719.0,Expenditure,Percentage of GDP,7.662,SWE,10737249531.0533,,38.093974000619,283130298151.2495,,,,47.19818980549635,2.38683434804186,,,19.068919346654994,401.02284927911154,46393.578591122074,1640.6916675621642,149.99980831075172,491.2727099707887,87.48972084593521,0.4697173205592959,806.6635523339047,1819.9707819956873,3110.6423098390783
